order_id;order_date;customer_id;segment;category;sub_category;sales;quantity;profit
CA-2017-168123;3/5/2017;JD-16060;Consumer;Office Supplies;Fasteners;79;2;2528
CA-2017-168123;3/5/2017;JD-16060;Consumer;Office Supplies;Storage;22116;4;575016
CA-2017-168123;3/5/2017;JD-16060;Consumer;Office Supplies;Binders;12796;2;627004
CA-2017-168123;3/5/2017;JD-16060;Consumer;Office Supplies;Binders;1869;3;91581
CA-2016-120005;3/3/2016;TS-21160;Corporate;Office Supplies;Supplies;2535;3;7605
CA-2016-120005;3/3/2016;TS-21160;Corporate;Furniture;Furnishings;3528;3;119952
CA-2016-123526;12/24/2016;BV-11245;Corporate;Office Supplies;Paper;334;5;16032
CA-2016-127649;10/7/2016;DL-13495;Corporate;Technology;Machines;8376;3;6282
CA-2016-159989;12/9/2016;EB-13870;Consumer;Technology;Phones;4068;3;-9153
CA-2017-103499;11/20/2017;ES-14020;Consumer;Furniture;Chairs;209568;2;-235764
US-2015-167220;12/12/2015;JB-15925;Consumer;Technology;Accessories;22368;4;64308
CA-2017-126354;2/3/2017;SC-20380;Consumer;Office Supplies;Binders;3882;2;-2588
CA-2017-126354;2/3/2017;SC-20380;Consumer;Office Supplies;Paper;115296;3;403536
CA-2017-169817;9/21/2017;EB-13870;Consumer;Office Supplies;Binders;1908;2;-15264
US-2017-144582;4/30/2017;TC-21475;Home Office;Office Supplies;Binders;43372;7;-693952
CA-2014-121573;11/3/2014;SG-20605;Consumer;Technology;Phones;78396;4;2195088
CA-2014-121573;11/3/2014;SG-20605;Consumer;Office Supplies;Binders;48896;2;18336
CA-2014-121573;11/3/2014;SG-20605;Consumer;Office Supplies;Binders;7856;2;28478
CA-2016-117660;12/30/2016;BM-11785;Consumer;Office Supplies;Labels;5904;2;19926
CA-2016-117660;12/30/2016;BM-11785;Consumer;Office Supplies;Supplies;13712;2;10284
CA-2014-112851;9/17/2014;NR-18550;Consumer;Office Supplies;Envelopes;18294;3;859818
CA-2017-123701;11/24/2017;PG-18820;Consumer;Office Supplies;Art;2776;4;99936
CA-2015-118227;4/24/2015;DB-13270;Home Office;Office Supplies;Art;2599;1;75371
CA-2015-123155;3/9/2015;NS-18640;Corporate;Technology;Accessories;11352;5;29799
CA-2015-123155;3/9/2015;NS-18640;Corporate;Technology;Phones;35988;3;224925
CA-2017-158883;6/2/2017;CS-11860;Consumer;Office Supplies;Paper;25344;4;91872
US-2016-114888;9/19/2016;CC-12430;Home Office;Office Supplies;Binders;11952;3;41832
US-2016-114888;9/19/2016;CC-12430;Home Office;Office Supplies;Supplies;624;3;1872
US-2014-167262;10/31/2014;AC-10450;Consumer;Technology;Phones;742336;8;835128
CA-2017-119746;11/23/2017;CM-12385;Consumer;Furniture;Furnishings;6464;1;-404
CA-2017-119746;11/23/2017;CM-12385;Consumer;Office Supplies;Labels;1152;5;4176
CA-2017-119746;11/23/2017;CM-12385;Consumer;Technology;Phones;222384;2;166788
CA-2017-108091;11/16/2017;EK-13795;Home Office;Office Supplies;Art;2336;4;60736
CA-2016-101630;2/19/2016;CK-12760;Corporate;Office Supplies;Labels;867;3;40749
CA-2016-101630;2/19/2016;CK-12760;Corporate;Office Supplies;Supplies;2571;3;66846
CA-2017-132346;11/7/2017;PK-19075;Consumer;Office Supplies;Appliances;10094;7;333102
CA-2014-150301;7/8/2014;MH-18025;Consumer;Furniture;Chairs;63882;1;10647
CA-2014-159310;11/7/2014;SC-20725;Consumer;Furniture;Chairs;683144;4;0
CA-2014-159310;11/7/2014;SC-20725;Consumer;Office Supplies;Binders;1476;3;-2214
CA-2014-159310;11/7/2014;SC-20725;Consumer;Office Supplies;Supplies;40712;7;35623
US-2017-147984;1/28/2017;GB-14575;Consumer;Office Supplies;Paper;2799;5;137151
CA-2015-104346;12/11/2015;IM-15070;Consumer;Office Supplies;Art;1312;5;1148
CA-2015-104346;12/11/2015;IM-15070;Consumer;Furniture;Bookcases;69576;4;-1437904
CA-2015-104346;12/11/2015;IM-15070;Consumer;Office Supplies;Art;4224;3;4752
CA-2015-104346;12/11/2015;IM-15070;Consumer;Technology;Accessories;5808;4;-6534
CA-2015-104346;12/11/2015;IM-15070;Consumer;Furniture;Furnishings;52416;9;150696
CA-2015-104346;12/11/2015;IM-15070;Consumer;Furniture;Furnishings;5492;5;10984
CA-2015-104346;12/11/2015;IM-15070;Consumer;Furniture;Tables;36495;5;-248166
CA-2015-104346;12/11/2015;IM-15070;Consumer;Office Supplies;Paper;85056;3;287064
CA-2015-104346;12/11/2015;IM-15070;Consumer;Office Supplies;Paper;27696;3;96936
US-2015-141684;6/29/2015;MM-18055;Consumer;Office Supplies;Paper;2496;4;11232
CA-2015-144722;3/16/2015;MF-18250;Corporate;Furniture;Furnishings;4313;1;181146
CA-2015-120516;8/13/2015;CK-12595;Consumer;Office Supplies;Binders;564;3;27072
US-2016-148901;5/14/2016;MK-17905;Corporate;Office Supplies;Binders;57582;3;-441462
US-2016-148901;5/14/2016;MK-17905;Corporate;Office Supplies;Paper;31104;6;108864
US-2016-148901;5/14/2016;MK-17905;Corporate;Furniture;Furnishings;30192;3;83028
US-2016-148901;5/14/2016;MK-17905;Corporate;Technology;Phones;436;5;436
US-2016-148901;5/14/2016;MK-17905;Corporate;Office Supplies;Art;4768;2;4172
US-2016-148901;5/14/2016;MK-17905;Corporate;Office Supplies;Binders;1038;2;-7612
US-2016-148901;5/14/2016;MK-17905;Corporate;Office Supplies;Binders;13392;8;-98208
CA-2017-136364;7/13/2017;MH-17455;Consumer;Technology;Phones;39594;1;-72589
CA-2017-136364;7/13/2017;MH-17455;Consumer;Furniture;Furnishings;91008;9;193392
CA-2015-137708;11/22/2015;NG-18430;Consumer;Office Supplies;Paper;3794;2;182112
CA-2015-137708;11/22/2015;NG-18430;Consumer;Office Supplies;Paper;428;10;1926
CA-2015-137708;11/22/2015;NG-18430;Consumer;Office Supplies;Storage;3363;3;10089
CA-2014-149055;11/23/2014;PB-19210;Corporate;Office Supplies;Envelopes;62808;3;211977
CA-2015-151589;12/27/2015;RE-19450;Consumer;Office Supplies;Paper;19564;4;919508
CA-2015-151589;12/27/2015;RE-19450;Consumer;Technology;Phones;2399;2;7197
CA-2016-121370;11/14/2016;EB-14110;Consumer;Furniture;Chairs;380058;3;-217176
CA-2016-121370;11/14/2016;EB-14110;Consumer;Technology;Copiers;1199976;4;1799964
CA-2016-121370;11/14/2016;EB-14110;Consumer;Furniture;Furnishings;48576;3;97152
CA-2016-111696;5/8/2016;TB-21625;Consumer;Office Supplies;Paper;1794;3;8073
CA-2014-139598;12/26/2014;MG-17695;Consumer;Office Supplies;Paper;18264;3;61641
CA-2014-139598;12/26/2014;MG-17695;Consumer;Office Supplies;Appliances;34656;2;56316
CA-2014-139598;12/26/2014;MG-17695;Consumer;Office Supplies;Appliances;81552;2;81552
CA-2014-139598;12/26/2014;MG-17695;Consumer;Office Supplies;Storage;227136;4;-42588
CA-2017-117436;6/8/2017;LW-17125;Consumer;Office Supplies;Binders;1036;2;50764
CA-2015-140025;4/7/2015;PF-19120;Consumer;Office Supplies;Appliances;463248;8;-11812824
CA-2015-140025;4/7/2015;PF-19120;Consumer;Technology;Accessories;383952;6;47994
CA-2016-134222;7/10/2016;NZ-18565;Home Office;Office Supplies;Binders;44856;6;-358848
CA-2016-140018;11/21/2016;CK-12205;Consumer;Technology;Machines;30345;7;-24276
CA-2016-140018;11/21/2016;CK-12205;Consumer;Furniture;Chairs;127554;3;-9111
CA-2016-140018;11/21/2016;CK-12205;Consumer;Furniture;Furnishings;77952;3;155904
US-2017-136707;11/12/2017;JE-15610;Corporate;Office Supplies;Binders;14016;4;49056
CA-2014-152562;11/1/2014;JO-15145;Corporate;Office Supplies;Storage;6952;2;194656
CA-2014-152562;11/1/2014;JO-15145;Corporate;Office Supplies;Art;564;3;16356
CA-2016-152408;5/15/2016;TT-21220;Consumer;Office Supplies;Binders;13776;3;44772
CA-2014-120278;11/7/2014;MS-17365;Consumer;Office Supplies;Appliances;24588;6;688464
CA-2014-120278;11/7/2014;MS-17365;Consumer;Office Supplies;Storage;3663;3;98901
CA-2014-120278;11/7/2014;MS-17365;Consumer;Office Supplies;Storage;2258;2;58708
CA-2014-120278;11/7/2014;MS-17365;Consumer;Office Supplies;Binders;1239;3;58233
CA-2017-167661;10/5/2017;MP-18175;Home Office;Office Supplies;Binders;3992;5;13473
CA-2017-167661;10/5/2017;MP-18175;Home Office;Office Supplies;Paper;6196;2;27882
CA-2017-167661;10/5/2017;MP-18175;Home Office;Office Supplies;Binders;19936;4;72268
CA-2017-106831;6/1/2017;FH-14350;Consumer;Office Supplies;Binders;3798;2;-26586
CA-2017-106831;6/1/2017;FH-14350;Consumer;Office Supplies;Paper;27744;6;100572
CA-2017-106831;6/1/2017;FH-14350;Consumer;Technology;Phones;158376;4;-343148
CA-2017-154123;11/20/2017;SC-20050;Home Office;Furniture;Furnishings;2758;2;115836
CA-2016-136049;12/23/2016;NM-18520;Consumer;Office Supplies;Binders;5553;3;-40722
CA-2017-118402;9/29/2017;JO-15280;Consumer;Office Supplies;Storage;24392;5;-54882
US-2016-139388;11/7/2016;CC-12475;Consumer;Office Supplies;Fasteners;1496;4;2992
US-2014-128685;4/4/2014;MZ-17515;Corporate;Office Supplies;Binders;7184;2;2245
CA-2015-124044;7/23/2015;MS-17830;Consumer;Office Supplies;Binders;10512;3;36792
CA-2014-164469;6/25/2014;GK-14620;Corporate;Technology;Phones;26396;5;19797
CA-2014-164469;6/25/2014;GK-14620;Corporate;Office Supplies;Art;71632;11;17908
CA-2014-164469;6/25/2014;GK-14620;Corporate;Office Supplies;Art;9328;1;8162
CA-2014-107818;9/8/2014;MC-17275;Consumer;Office Supplies;Art;588;2;2646
CA-2014-107818;9/8/2014;MC-17275;Consumer;Furniture;Chairs;97592;5;12199
CA-2014-107818;9/8/2014;MC-17275;Consumer;Office Supplies;Art;30384;8;91152
CA-2014-107818;9/8/2014;MC-17275;Consumer;Office Supplies;Storage;48588;6;194352
CA-2014-113320;12/12/2014;LH-17155;Consumer;Furniture;Furnishings;1254;3;45144
CA-2014-113320;12/12/2014;LH-17155;Consumer;Office Supplies;Storage;894;3;6258
CA-2014-113320;12/12/2014;LH-17155;Consumer;Furniture;Furnishings;924;3;44352
CA-2015-137526;1/13/2015;PB-19150;Consumer;Office Supplies;Binders;70008;3;245028
CA-2015-137526;1/13/2015;PB-19150;Consumer;Furniture;Furnishings;776;4;38024
CA-2015-137526;1/13/2015;PB-19150;Consumer;Furniture;Furnishings;46485;9;9297
CA-2017-136063;12/15/2017;SS-20140;Corporate;Office Supplies;Art;10192;7;10192
CA-2016-101546;12/18/2016;GK-14620;Corporate;Office Supplies;Binders;179398;2;8431706
CA-2014-138940;4/11/2014;GM-14455;Home Office;Technology;Phones;758352;6;2654232
CA-2016-125164;11/10/2016;SH-19975;Corporate;Office Supplies;Binders;20368;1;73834
CA-2016-125164;11/10/2016;SH-19975;Corporate;Office Supplies;Binders;49848;3;168237
CA-2017-163531;6/26/2017;SC-20725;Consumer;Technology;Phones;23997;3;671916
CA-2017-122490;11/13/2017;TT-21070;Consumer;Furniture;Chairs;2404704;6;150294
CA-2017-122490;11/13/2017;TT-21070;Consumer;Office Supplies;Binders;563024;11;1900206
CA-2017-122490;11/13/2017;TT-21070;Consumer;Office Supplies;Storage;34491;3;103473
CA-2017-122490;11/13/2017;TT-21070;Consumer;Office Supplies;Labels;864;3;42336
CA-2017-131366;11/24/2017;SC-20440;Corporate;Technology;Phones;89988;2;-14998
CA-2017-131366;11/24/2017;SC-20440;Corporate;Office Supplies;Paper;229544;7;832097
CA-2017-164042;5/23/2017;KL-16645;Consumer;Office Supplies;Fasteners;1824;2;6156
CA-2017-164042;5/23/2017;KL-16645;Consumer;Office Supplies;Appliances;1832;5;-46716
CA-2017-164042;5/23/2017;KL-16645;Consumer;Office Supplies;Storage;48816;3;-115938
CA-2017-164042;5/23/2017;KL-16645;Consumer;Office Supplies;Binders;1188;1;-19602
CA-2014-132864;12/2/2014;KN-16390;Corporate;Technology;Accessories;1198;5;2995
US-2014-155817;10/3/2014;SL-20155;Home Office;Office Supplies;Storage;61568;2;46176
US-2014-155817;10/3/2014;SL-20155;Home Office;Office Supplies;Art;6192;3;4644
US-2016-131891;7/29/2016;PW-19240;Consumer;Office Supplies;Binders;2214;3;-1476
CA-2017-143567;11/2/2017;TB-21175;Corporate;Office Supplies;Envelopes;532;2;26068
CA-2017-143567;11/2/2017;TB-21175;Corporate;Furniture;Chairs;97592;4;292776
CA-2017-143567;11/2/2017;TB-21175;Corporate;Technology;Accessories;224991;9;5174793
CA-2017-143567;11/2/2017;TB-21175;Corporate;Office Supplies;Storage;5992;4;167776
CA-2017-104080;3/8/2017;AH-10210;Consumer;Office Supplies;Binders;1712;5;642
CA-2017-104080;3/8/2017;AH-10210;Consumer;Office Supplies;Art;336;2;8736
CA-2014-151379;12/16/2014;SC-20695;Corporate;Office Supplies;Paper;1142;5;52532
CA-2016-163167;11/28/2016;RF-19345;Corporate;Furniture;Chairs;18267;3;529743
CA-2016-163167;11/28/2016;RF-19345;Corporate;Technology;Accessories;1017;6;6102
CA-2016-163167;11/28/2016;RF-19345;Corporate;Office Supplies;Storage;112602;3;56301
CA-2016-163167;11/28/2016;RF-19345;Corporate;Office Supplies;Storage;12633;6;315825
CA-2016-135776;12/23/2016;EH-13765;Corporate;Office Supplies;Art;882;3;25578
CA-2016-135776;12/23/2016;EH-13765;Corporate;Office Supplies;Paper;3794;2;182112
CA-2016-135776;12/23/2016;EH-13765;Corporate;Office Supplies;Art;42;2;1176
CA-2016-135776;12/23/2016;EH-13765;Corporate;Office Supplies;Storage;22728;2;22728
CA-2016-135776;12/23/2016;EH-13765;Corporate;Office Supplies;Paper;479;1;22992
CA-2016-135776;12/23/2016;EH-13765;Corporate;Office Supplies;Envelopes;6196;2;303604
CA-2016-135776;12/23/2016;EH-13765;Corporate;Office Supplies;Storage;111792;4;55896
US-2014-122021;10/15/2014;AC-10660;Consumer;Furniture;Chairs;183372;2;-78588
US-2014-122021;10/15/2014;AC-10660;Consumer;Office Supplies;Paper;7968;2;28884
CA-2016-130484;8/22/2016;SG-20470;Consumer;Office Supplies;Binders;26352;8;-184464
CA-2017-120936;12/17/2017;CA-12310;Corporate;Office Supplies;Storage;48132;4;1251432
CA-2017-120936;12/17/2017;CA-12310;Corporate;Office Supplies;Supplies;1398;1;36348
CA-2017-110884;3/7/2017;SH-20395;Consumer;Office Supplies;Binders;2592;6;9072
CA-2017-110884;3/7/2017;SH-20395;Consumer;Office Supplies;Labels;9159;3;421314
US-2014-161613;12/1/2014;MC-17605;Corporate;Furniture;Chairs;674058;3;-192588
US-2014-146353;10/14/2014;JE-15610;Corporate;Office Supplies;Binders;2292;4;110016
US-2014-146353;10/14/2014;JE-15610;Corporate;Office Supplies;Storage;2699;5;16194
CA-2014-133809;11/18/2014;MS-17530;Consumer;Office Supplies;Binders;11808;8;-86592
CA-2014-133809;11/18/2014;MS-17530;Consumer;Technology;Phones;9588;2;-20774
CA-2017-127306;1/14/2017;BH-11710;Consumer;Office Supplies;Envelopes;18336;3;66468
CA-2017-127306;1/14/2017;BH-11710;Consumer;Office Supplies;Paper;36288;7;127008
CA-2017-127306;1/14/2017;BH-11710;Consumer;Technology;Phones;111984;2;6999
CA-2017-127306;1/14/2017;BH-11710;Consumer;Office Supplies;Binders;597;5;-4577
CA-2017-127306;1/14/2017;BH-11710;Consumer;Office Supplies;Binders;2508;2;-18392
CA-2015-161830;9/24/2015;ME-17725;Consumer;Office Supplies;Art;3596;2;104284
CA-2015-161830;9/24/2015;ME-17725;Consumer;Office Supplies;Binders;14952;3;54201
CA-2017-163125;10/9/2017;MB-17305;Consumer;Office Supplies;Art;67144;7;58751
CA-2017-163125;10/9/2017;MB-17305;Consumer;Furniture;Chairs;254058;3;-326646
CA-2016-160304;1/2/2016;BM-11575;Corporate;Furniture;Bookcases;17394;3;382668
CA-2016-160304;1/2/2016;BM-11575;Corporate;Technology;Phones;23198;2;672742
CA-2017-101728;8/19/2017;SC-20575;Consumer;Office Supplies;Binders;2296;2;-39032
CA-2017-114055;12/25/2017;MH-18115;Home Office;Office Supplies;Paper;9608;2;461184
CA-2017-114055;12/25/2017;MH-18115;Home Office;Office Supplies;Fasteners;362;2;11946
CA-2017-114055;12/25/2017;MH-18115;Home Office;Office Supplies;Paper;6291;6;301968
CA-2017-114055;12/25/2017;MH-18115;Home Office;Technology;Phones;9048;2;235248
CA-2017-126438;9/10/2017;AR-10345;Corporate;Office Supplies;Art;1488;2;372
CA-2017-117653;10/19/2017;MO-17500;Consumer;Furniture;Tables;91275;1;-675435
CA-2017-143245;12/1/2017;AD-10180;Home Office;Office Supplies;Paper;1944;3;93312
CA-2017-143245;12/1/2017;AD-10180;Home Office;Furniture;Chairs;89715;3;251202
US-2014-138828;9/2/2014;KD-16345;Consumer;Office Supplies;Art;5775;5;1617
US-2014-138828;9/2/2014;KD-16345;Consumer;Office Supplies;Paper;1494;3;70218
CA-2017-143651;3/25/2017;FM-14215;Corporate;Office Supplies;Art;231;2;693
CA-2015-106978;9/28/2015;ZC-21910;Consumer;Office Supplies;Envelopes;12536;1;42309
CA-2015-106978;9/28/2015;ZC-21910;Consumer;Office Supplies;Binders;108;2;-792
CA-2015-106978;9/28/2015;ZC-21910;Consumer;Office Supplies;Fasteners;4512;3;846
CA-2015-155124;3/15/2015;KS-16300;Corporate;Technology;Phones;16776;3;16776
CA-2017-150931;1/6/2017;DP-13390;Home Office;Office Supplies;Binders;3374;7;155204
CA-2014-157147;1/13/2014;BD-11605;Consumer;Office Supplies;Storage;132585;5;238653
CA-2014-157147;1/13/2014;BD-11605;Consumer;Furniture;Bookcases;333999;3;39294
CA-2014-157147;1/13/2014;BD-11605;Consumer;Office Supplies;Art;199;5;6567
CA-2015-156482;2/6/2015;IL-15100;Consumer;Furniture;Chairs;126882;9;2664522
CA-2015-156482;2/6/2015;IL-15100;Consumer;Furniture;Bookcases;28392;4;823368
CA-2015-156482;2/6/2015;IL-15100;Consumer;Office Supplies;Art;568;2;17608
CA-2017-106782;12/21/2017;LP-17095;Consumer;Office Supplies;Storage;37534;1;18767
CA-2016-151372;9/5/2016;JH-15985;Consumer;Office Supplies;Paper;9608;2;461184
CA-2016-151372;9/5/2016;JH-15985;Consumer;Office Supplies;Binders;1168;2;3942
CA-2016-151372;9/5/2016;JH-15985;Consumer;Office Supplies;Fasteners;436;2;17876
CA-2014-102085;10/4/2014;JD-16015;Consumer;Office Supplies;Labels;2924;4;137428
CA-2017-107125;11/27/2017;BD-11320;Consumer;Office Supplies;Binders;117488;7;411208
CA-2017-107125;11/27/2017;BD-11320;Consumer;Furniture;Furnishings;1884;3;60288
CA-2016-125815;10/28/2016;DL-13330;Consumer;Office Supplies;Art;1242;3;52164
CA-2015-144190;6/9/2015;NC-18415;Consumer;Office Supplies;Paper;1296;2;62208
CA-2017-117926;12/8/2017;AS-10225;Corporate;Office Supplies;Appliances;6948;1;20844
CA-2015-153906;3/16/2015;MS-17980;Corporate;Technology;Phones;859;2;2577
CA-2014-160262;6/9/2014;TS-21205;Corporate;Office Supplies;Art;1806;7;46956
CA-2014-160262;6/9/2014;TS-21205;Corporate;Office Supplies;Paper;7914;3;364044
CA-2014-160262;6/9/2014;TS-21205;Corporate;Furniture;Furnishings;374;2;14212
CA-2015-127607;3/20/2015;JK-15730;Consumer;Office Supplies;Binders;2512;2;-4396
CA-2015-127607;3/20/2015;JK-15730;Consumer;Office Supplies;Fasteners;18864;9;61308
CA-2016-166226;11/18/2016;TC-21535;Home Office;Technology;Phones;61192;1;61192
CA-2016-166226;11/18/2016;TC-21535;Home Office;Office Supplies;Appliances;6784;1;183168
CA-2014-156587;3/7/2014;AB-10015;Consumer;Furniture;Chairs;48712;1;54801
CA-2014-156587;3/7/2014;AB-10015;Consumer;Office Supplies;Art;1794;3;46644
CA-2014-156587;3/7/2014;AB-10015;Consumer;Office Supplies;Storage;24294;3;48588
CA-2016-141180;5/15/2016;DP-13000;Consumer;Office Supplies;Binders;7764;4;-5176
CA-2015-109708;5/25/2015;CY-12745;Corporate;Technology;Phones;46704;4;5838
CA-2015-122406;8/2/2015;BE-11455;Home Office;Technology;Phones;12885;3;38655
CA-2015-122406;8/2/2015;BE-11455;Home Office;Office Supplies;Paper;84;2;4116
CA-2015-122406;8/2/2015;BE-11455;Home Office;Technology;Accessories;19998;2;839916
CA-2015-122406;8/2/2015;BE-11455;Home Office;Furniture;Chairs;11098;1;155372
US-2016-153815;11/6/2016;KL-16555;Corporate;Furniture;Chairs;207984;2;-285978
US-2016-153815;11/6/2016;KL-16555;Corporate;Office Supplies;Paper;36112;2;126392
US-2016-153815;11/6/2016;KL-16555;Corporate;Furniture;Furnishings;35568;2;57798
US-2016-153815;11/6/2016;KL-16555;Corporate;Office Supplies;Paper;88768;2;310688
CA-2016-164896;11/7/2016;PS-19045;Home Office;Office Supplies;Paper;129;2;6321
CA-2015-142202;9/18/2015;JR-16210;Corporate;Technology;Accessories;71712;9;152388
CA-2015-165050;12/7/2015;AH-10210;Consumer;Office Supplies;Binders;2136;5;7209
CA-2015-165050;12/7/2015;AH-10210;Consumer;Office Supplies;Binders;6688;2;23408
CA-2015-165050;12/7/2015;AH-10210;Consumer;Technology;Phones;77394;6;2244426
US-2016-131114;12/9/2016;RW-19630;Corporate;Office Supplies;Supplies;20568;3;15426
US-2016-131114;12/9/2016;RW-19630;Corporate;Office Supplies;Appliances;4356;2;-117612
US-2016-131114;12/9/2016;RW-19630;Corporate;Technology;Accessories;1904;4;-1428
CA-2014-160066;11/16/2014;AH-10075;Corporate;Office Supplies;Labels;522;2;24012
CA-2016-109925;11/6/2016;IM-15070;Consumer;Office Supplies;Storage;8484;3;229068
CA-2015-160696;9/6/2015;CK-12760;Corporate;Office Supplies;Fasteners;724;5;11765
CA-2014-125171;9/3/2014;AG-10390;Consumer;Office Supplies;Labels;144;5;7056
CA-2016-149279;4/24/2016;CL-12700;Home Office;Office Supplies;Paper;15552;3;54432
CA-2016-149279;4/24/2016;CL-12700;Home Office;Furniture;Chairs;132576;6;149148
CA-2016-149279;4/24/2016;CL-12700;Home Office;Office Supplies;Binders;3108;2;-21756
CA-2017-107321;8/31/2017;AW-10930;Home Office;Office Supplies;Binders;6672;3;21684
CA-2017-107321;8/31/2017;AW-10930;Home Office;Technology;Phones;689408;4;775584
US-2017-122714;12/7/2017;HG-14965;Corporate;Office Supplies;Binders;188999;5;-29294845
